Lemma,Stem,Paradigm,Class,Translation,Source
mishoomis,mishoomis,NAD,NAD_C,"your grandfather",https://ojibwe.lib.umn.edu/main-entry/gimishoomis-nad
maajaa'iwewin,maajaa'iwewin,NI,NI_C,"conducting a funeral",https://ojibwe.lib.umn.edu/main-entry/maajaa-iwewin-ni
mazinaabidoo'iganaatig,mazinaabidoo'iganaatigw2,NI,NI_Cw,"a bead loom",https://ojibwe.lib.umn.edu/main-entry/mazinaabidoo-iganaatig-ni
niisiigi-minjikaawan,niisiigi-minjikaawan,NA,NA_C,"a glove",https://ojibwe.lib.umn.edu/main-entry/niisiigi-minjikaawan-na
gagwaadagitoowin,gagwaadagitoowin,NI,NI_C,"hard times, suffering",https://ojibwe.lib.umn.edu/main-entry/gagwaadagitoowin-ni
apinikaazowin,apinikaazowin,NA,NA_C,"namesake: someone one is named after",https://ojibwe.lib.umn.edu/main-entry/apinikaazowin-na
noogan,noogan,NID,NID_C,"my hip",https://ojibwe.lib.umn.edu/main-entry/ninoogan-nid
mashkiigimini-baashkiminasigan,mashkiigimini-baashkiminasigan,NI,NI_C,"cranberry sauce",https://ojibwe.lib.umn.edu/main-entry/mashkiigimini-baashkiminasigan-ni
maanataanadaawewinini,maanataanadaawewininiw2,NA,NA_Vw,"a fur-buyer",https://ojibwe.lib.umn.edu/main-entry/maanataanadaawewinini-na
agoojiwanaanaak,agoojiwanaanaakw2,NI,NI_Cw,"a hanging rack for food drying",https://ojibwe.lib.umn.edu/main-entry/agoojiwanaanaak-ni
bagitejii'ige-wiiwakwaan,bagitejii'ige-wiiwakwaan,NI,NI_C,"a baseball cap",https://ojibwe.lib.umn.edu/main-entry/bagitejii-ige-wiiwakwaan-ni
giziibiigiiwigamig,giziibiigiiwigamigw2,NI,NI_Cw,"a  washroom, a shower room",https://ojibwe.lib.umn.edu/main-entry/giziibiigiiwigamig-ni
nosheny,nosheny1,NAD,NAD_VVny,"your aunt (parallel aunt: mother's sister); your stepmother",https://ojibwe.lib.umn.edu/main-entry/ginoshenh-nad
nishiw,nishiw2,NAD,NAD_Vw,"STEM FOR: testicle",https://ojibwe.lib.umn.edu/main-entry/nishiw-nad
nabanegaadeshimowin,nabanegaadeshimowin,NI,NI_C,"a one-legged dance",https://ojibwe.lib.umn.edu/main-entry/nabanegaadeshimowin-ni
ookwe,ookwew2,NA,NA_VV,"maggot",https://ojibwe.lib.umn.edu/main-entry/ookwe-na
zigozis,zigozis,NAD,NAD_C,"your mother-in-law",https://ojibwe.lib.umn.edu/main-entry/gizigozis-nad
gizhibaayaabiigiwebishkigani-gashkigwaasonaabik,gizhibaayaabiigiwebishkigani-gashkigwaasonaabikw2,NI,NI_Cw,"a foot-treadle sewing machine",https://ojibwe.lib.umn.edu/main-entry/gizhibaayaabiigiwebishkigani-gashkigwaasonaabik-ni
wadab,wadaby2,NA,NA_Cy,"a spruce root",https://ojibwe.lib.umn.edu/main-entry/wadab-na
ojibwe-anishinaabe,ojibwe-anishinaabew2,NA,NA_VV,"an Ojibwe",https://ojibwe.lib.umn.edu/main-entry/ojibwe-anishinaabe-na
nenaapaajinikesi,nenaapaajinikesiw2,NA,NA_Vw,"a mole",https://ojibwe.lib.umn.edu/main-entry/nenaapaajinikesi-na
zaaga'amoowigamig,zaaga'amoowigamigw2,NI,NI_Cw,"a toilet, a bathroom, an outhouse, a privy",https://ojibwe.lib.umn.edu/main-entry/zaaga-amoowigamig-ni
wanakozid,wanakozid,NI,NI_C,"tip of a toe or foot",https://ojibwe.lib.umn.edu/main-entry/wanakozid-ni
ziinzibaakwadoons,ziinzibaakwadoons,NI,NI_C,"candy",https://ojibwe.lib.umn.edu/main-entry/ziinzibaakwadoons-ni
waazakonenjiganaaboo,waazakonenjiganaaboow2,NI,NI_VV,"kerosene, diesel fuel",https://ojibwe.lib.umn.edu/main-entry/waazakonenjiganaaboo-ni
nitiiwakikoons,nitiiwakikoons,NA,NA_C,"a small tea kettle; a teapot",https://ojibwe.lib.umn.edu/main-entry/nitiiwakikoons-na
zagaakwa'on,zagaakwa'on,NI,NI_C,"a stick-like fastener: a pin, a safety pin, a bolt, a nail",https://ojibwe.lib.umn.edu/main-entry/zagaakwa-on-ni
naabikwaanensiwi-ozhiga'iganens,naabikwaanensiwi-ozhiga'iganens,NI,NI_C,"a small home-made motorboat",https://ojibwe.lib.umn.edu/main-entry/naabikwaanensiwi-ozhiga-iganens-ni
babaamiweba'igan,babaamiweba'igan,NI,NI_C,"a hockey puck",https://ojibwe.lib.umn.edu/main-entry/babaamiweba-igan-ni
debweyendamowin,debweyendamowin,NI,NI_C,"belief, faith",https://ojibwe.lib.umn.edu/main-entry/debweyendamowin-ni
ginebigobag,ginebigobagw2,NI,NI_Cw,"a fern",https://ojibwe.lib.umn.edu/main-entry/ginebigobag-ni
zhiiwibag,zhiiwibagw2,NI,NI_Cw,"rhubarb, a rhubarb leaf",https://ojibwe.lib.umn.edu/main-entry/zhiiwibag-ni
pigemagw,pigemagw2,NID,NID_Cw,"your rib",https://ojibwe.lib.umn.edu/main-entry/gipigemag-nid
zhegwaabide'on,zhegwaabide'on,NI,NI_C,"a toothpick",https://ojibwe.lib.umn.edu/main-entry/zhegwaabide-on-ni
makozid,makozid,NI,NI_C,"a bear's foot, hindpaw",https://ojibwe.lib.umn.edu/main-entry/makozid-ni
giishkikojigan,giishkikojigan,NI,NI_C,"hair clippers",https://ojibwe.lib.umn.edu/main-entry/giishkikojigan-ni
gwaaba'adaawangwaan,gwaaba'adaawangwaan,NI,NI_C,"a shovel (for dirt), a spade",https://ojibwe.lib.umn.edu/main-entry/gwaaba-adaawangwaan-ni
zhagashkaanaamikwesi,zhagashkaanaamikwesiw2,NA,NA_Vw,"a sauger",https://ojibwe.lib.umn.edu/main-entry/zhagashkaanaamikwesi-na
wanii'igewikwe,wanii'igewikwew2,NA,NA_VV,"",https://ojibwe.lib.umn.edu/main-entry/wanii-igewikwe-na
waabamik,waabamikw2,NA,NA_Cw,"an albino beaver",https://ojibwe.lib.umn.edu/main-entry/waabamik-na
gashka'oojigan,gashka'oojigan,NI,NI_C,"a knot",https://ojibwe.lib.umn.edu/main-entry/gashka-oojigan-ni
iska'ibaan,iska'ibaan,NI,NI_C,"something to bail with or to soak up water with",https://ojibwe.lib.umn.edu/main-entry/iska-ibaan-ni
aawazhiwewidaabaan,aawazhiwewidaabaan,NA,NA_C,"a vehicle for transporting people: a taxi, a van",https://ojibwe.lib.umn.edu/main-entry/aawazhiwewidaabaan-na
agonjoonaagan,agonjoonaagan,NI,NI_C,"a net float",https://ojibwe.lib.umn.edu/main-entry/agonjoonaagan-ni
pigay,pigay,NAD,NAD_C,"h/ rib",https://ojibwe.lib.umn.edu/main-entry/opigayan-nad
wiigwaasinaagan,wiigwaasinaagan,NI,NI_C,"a birch bark dish",https://ojibwe.lib.umn.edu/main-entry/wiigwaasinaagan-ni
okosijigan,okosijigan,NI,NI_C,"a haystack",https://ojibwe.lib.umn.edu/main-entry/okosijigan-ni
omigii-mashkiki,omigii-mashkikiw2,NI,NI_Vw,"medicine for sores",https://ojibwe.lib.umn.edu/main-entry/omigii-mashkiki-ni
awakaanigamig,awakaanigamigw2,NI,NI_Cw,"a barn",https://ojibwe.lib.umn.edu/main-entry/awakaanigamig-ni
gimoodiiwinini,gimoodiiwininiw2,NA,NA_Vw,"a thief (male)",https://ojibwe.lib.umn.edu/main-entry/gimoodiiwinini-na
omakakiiwinini,omakakiiwininiw2,NA,NA_Vw,"a Finn",https://ojibwe.lib.umn.edu/main-entry/omakakiiwinini-na
asabii-nibewinens,asabii-nibewinens,NI,NI_C,"a mesh-sided bassinet",https://ojibwe.lib.umn.edu/main-entry/asabii-nibewinens-ni
niitaaw,niitaaw2,NAD,NAD_VV,"my brother-in-law (a male's brother-in-law)",https://ojibwe.lib.umn.edu/main-entry/niitaa-nad
makakoons,makakoons,NI,NI_C,"a small box-like object: a small box or basket, a battery, a small radio",https://ojibwe.lib.umn.edu/main-entry/makakoons-ni
andookomeshiinh,andookomeshiinhy1,NA,NA_VVny,"a monkey",https://ojibwe.lib.umn.edu/main-entry/andookomeshiinh-na
maagwaakwa'iganaabik,maagwaakwa'iganaabikw2,NI,NI_Cw,"a vice",https://ojibwe.lib.umn.edu/main-entry/maagwaakwa-iganaabik-ni
dasoonaagan,dasoonaagan,NI,NI_C,"a trap; a deadfall trap",https://ojibwe.lib.umn.edu/main-entry/dasoonaagan-ni
omoodayaabik,omoodayaabikw2,NI,NI_Cw,"a bottle; (a piece of) glass",https://ojibwe.lib.umn.edu/main-entry/omoodayaabik-ni
anijiimin,anijiimin,NA,NA_C,"a pea",https://ojibwe.lib.umn.edu/main-entry/anijiimin-na
bipakoombens,bipakoombens,NI,NI_C,"a cucumber",https://ojibwe.lib.umn.edu/main-entry/bipakoombens-ni
gashkigwaason,gashkigwaason,NA,NA_C,"a sewing machine",https://ojibwe.lib.umn.edu/main-entry/gashkigwaason-na
daanis,daanis,NAD,NAD_C,"your daughter",https://ojibwe.lib.umn.edu/main-entry/gidaanis-nad
dagozekwaan,dagozekwaan,NI,NI_C,"a flavoring ingredient such as vanilla extract",https://ojibwe.lib.umn.edu/main-entry/dagozekwaan-ni
wanagek,wanagekw,NA,NA_irrCw,"bark (of a tree); a piece of bark",https://ojibwe.lib.umn.edu/main-entry/wanagek-na
naabikwaanensiwi-jiimaan,naabikwaanensiwi-jiimaan,NI,NI_C,"a boat with an outboard motor",https://ojibwe.lib.umn.edu/main-entry/naabikwaanensiwi-jiimaan-ni
zhaashaawanibiisens,zhaashaawanibiisens,NA,NA_C,"a martin",https://ojibwe.lib.umn.edu/main-entry/zhaashaawanibiisens-na
bashkwegino-makizin,bashkwegino-makizin,NI,NI_C,"a hide moccasin",https://ojibwe.lib.umn.edu/main-entry/bashkwegino-makizin-ni
nagamon,nagamon,NI,NI_C,"a song",https://ojibwe.lib.umn.edu/main-entry/nagamon-ni
gozis,gozis,NAD,NAD_C,"my son",https://ojibwe.lib.umn.edu/main-entry/ningozis-nad
mitigo-zisiboojigan,mitigo-zisiboojigan,NI,NI_C,"a rasp",https://ojibwe.lib.umn.edu/main-entry/mitigo-zisiboojigan-ni
gidagaa-bizhiw,gidagaa-bizhiw,NA,NA_C,"a bobcat",https://ojibwe.lib.umn.edu/main-entry/gidagaa-bizhiw-na
iibid,iibid,NID,NID_C,"STEM FOR: tooth",https://ojibwe.lib.umn.edu/main-entry/iibid-nid
wiiniskiigomaan,wiiniskiigomaan,NA,NA_C,"snot",https://ojibwe.lib.umn.edu/main-entry/wiiniskiigomaan-na
akandamoo,akandamoow2,NA,NA_VV,"root of water plant sp.; a banana",https://ojibwe.lib.umn.edu/main-entry/akandamoo-na
dengwaan,dengwaan,NID,NID_C,"your face",https://ojibwe.lib.umn.edu/main-entry/gidengwaan-nid
maada'ookiiwin,maada'ookiiwin,NI,NI_C,"distribution; a gift for distribution",https://ojibwe.lib.umn.edu/main-entry/maada-ookiiwin-ni
biinzikawaagan,biinzikawaagan,NI,NI_C,"a coat, a jacket",https://ojibwe.lib.umn.edu/main-entry/biinzikawaagan-ni
adik,adikw,NA,NA_irrCw,"a caribou, a reindeer",https://ojibwe.lib.umn.edu/main-entry/adik-na
waabani-noodin,waabani-noodinw2,NI,NI_Cw,"east wind",https://ojibwe.lib.umn.edu/main-entry/waabani-noodin-ni
kan,kan,NID,NID_C,"my bone",https://ojibwe.lib.umn.edu/main-entry/nikan-nid
zhiishiibaawan,zhiishiibaawan,NI,NI_C,"a duck egg",https://ojibwe.lib.umn.edu/main-entry/zhiishiibaawan-ni
wazhashko-bimide,wazhashko-bimidew2,NI,NI_VV,"muskrat grease",https://ojibwe.lib.umn.edu/main-entry/wazhashko-bimide-ni
biimasko-zagaakwa'igan,biimasko-zagaakwa'igan,NI,NI_C,"a screw",https://ojibwe.lib.umn.edu/main-entry/biimasko-zagaakwa-igan-ni
noonaajiganimooday,noonaajiganimooday,NI,NI_C,"a baby bottle",https://ojibwe.lib.umn.edu/main-entry/noonaajiganimooday-ni
adisigan,adisigan,NI,NI_C,"a dye",https://ojibwe.lib.umn.edu/main-entry/adisigan-ni
naga'ay,naga'ay,NAD,NAD_C,"STEM FOR: scale (of a fish)",https://ojibwe.lib.umn.edu/main-entry/naga-ay-nad
maamaay,maamaay1,NAD,NAD_VVy,"your mother",https://ojibwe.lib.umn.edu/main-entry/gimaamaa-nad
maanashigan,maanashigan,NA,NA_C,"a sheepshead (fish)",https://ojibwe.lib.umn.edu/main-entry/maanashigan-na
gagwejikanidiwin,gagwejikanidiwin,NI,NI_C,"a footrace",https://ojibwe.lib.umn.edu/main-entry/gagwejikanidiwin-ni
zhiishiibigwan,zhiishiibigwan,NA,NA_C,"a duck feather",https://ojibwe.lib.umn.edu/main-entry/zhiishiibigwan-na
nitiiwinaaganens,nitiiwinaaganens,NI,NI_C,"a teacup",https://ojibwe.lib.umn.edu/main-entry/nitiiwinaaganens-ni
biiwaabikoons,biiwaabikoons,NI,NI_C,"",https://ojibwe.lib.umn.edu/main-entry/biiwaabikoons-ni
gijipizon,gijipizon,NI,NI_C,"a belt",https://ojibwe.lib.umn.edu/main-entry/gijipizon-ni
maango-giizis,maango-giizisw2,NA,NA_Cw,"April",https://ojibwe.lib.umn.edu/main-entry/maango-giizis-na
nookaadiziwin,nookaadiziwin,NI,NI_C,"a good, easy life",https://ojibwe.lib.umn.edu/main-entry/nookaadiziwin-ni
nimishoo,nimishoow2,NAD,NAD_VV,"grampa",https://ojibwe.lib.umn.edu/main-entry/nimishoo-nad
bajiishka'ogaan,bajiishka'ogaan,NI,NI_C,"a tipi, a lodge with a  pointed top",https://ojibwe.lib.umn.edu/main-entry/bajiishka-ogaan-ni
bagizowin,bagizowin,NI,NI_C,"a bathtub, a swimming pool",https://ojibwe.lib.umn.edu/main-entry/bagizowin-ni
makakosagodaabaan,makakosagodaabaan,NI,NI_C,"a boxcar",https://ojibwe.lib.umn.edu/main-entry/makakosagodaabaan-ni
zhingobaandag,zhingobaandagw2,NA,NA_Cw,"a fir bough",https://ojibwe.lib.umn.edu/main-entry/zhingobaandag-na
bingwi,bingwy2,NI,NI_ShortCy,"sand; ashes",https://ojibwe.lib.umn.edu/main-entry/bingwi-ni
iiyawen'eny,iiyawen'eny1,NAD,NAD_VVny,"h/ namesake",https://ojibwe.lib.umn.edu/main-entry/wiiyawen-enyan-nad
asanjigoowigamig,asanjigoowigamigw2,NI,NI_Cw,"a structure for storage: a storage lodge, a shed, a storage room",https://ojibwe.lib.umn.edu/main-entry/asanjigoowigamig-ni
ogiishkimanisii,ogiishkimanisiiw2,NA,NA_VV,"a kingfisher",https://ojibwe.lib.umn.edu/main-entry/ogiishkimanisii-na
iijikwew,iijikwew2,NAD,NAD_VV,"someone's (female's) female friend",https://ojibwe.lib.umn.edu/main-entry/iijikwe-nad
manoominikaan,manoominikaan,NI,NI_C,"finished wild rice",https://ojibwe.lib.umn.edu/main-entry/manoominikaan-ni
edawi-zaka'on,edawi-zaka'on,NI,NI_C,"a crutch",https://ojibwe.lib.umn.edu/main-entry/edawi-zaka-on-ni
bawishkamookizin,bawishkamookizin,NI,NI_C,"a mocassin for treading wild rice",https://ojibwe.lib.umn.edu/main-entry/bawishkamookizin-ni
noonaajigan,noonaajigan,NI,NI_C,"a baby bottle",https://ojibwe.lib.umn.edu/main-entry/noonaajigan-ni
giishkijiiwagooday,giishkijiiwagooday,NI,NI_C,"a skirt",https://ojibwe.lib.umn.edu/main-entry/giishkijiiwagooday-ni
naabikwaanensi-maajiishkaachigan,naabikwaanensi-maajiishkaachigan,NI,NI_C,"an outboard motor starter",https://ojibwe.lib.umn.edu/main-entry/naabikwaanensi-maajiishkaachigan-ni
ashangewigamig,ashangewigamigw2,NI,NI_Cw,"a welfare office, a commodity store",https://ojibwe.lib.umn.edu/main-entry/ashangewigamig-ni
biboonodaabaan,biboonodaabaan,NA,NA_C,"a sleigh",https://ojibwe.lib.umn.edu/main-entry/biboonodaabaan-na
biiwaabikwadaawewigamig,biiwaabikwadaawewigamigw2,NI,NI_Cw,"a hardware store",https://ojibwe.lib.umn.edu/main-entry/biiwaabikwadaawewigamig-ni
ashangewikwe,ashangewikwew2,NA,NA_VV,"a social worker, a welfare worker (female)",https://ojibwe.lib.umn.edu/main-entry/ashangewikwe-na
mitigwemikwaan,mitigwemikwaan,NI,NI_C,"a wooden spoon, a wooden ladle",https://ojibwe.lib.umn.edu/main-entry/mitigwemikwaan-ni
ziinzoondibepison,ziinzoondibepison,NI,NI_C,"a scarf or bandanna worn as headband",https://ojibwe.lib.umn.edu/main-entry/ziinzoondibepison-ni
mako-wanii'igan,mako-wanii'igan,NI,NI_C,"a bear trap",https://ojibwe.lib.umn.edu/main-entry/mako-wanii-igan-ni
giishkiboojiganaak,giishkiboojiganaakw2,NI,NI_Cw,"a saw horse; framing member of a Swede saw (bow saw, buck saw)",https://ojibwe.lib.umn.edu/main-entry/giishkiboojiganaak-ni
okik,okikw2,NI,NI_Cw,"a snowshoe or sled crossbar",https://ojibwe.lib.umn.edu/main-entry/okik-ni
ininaandag,ininaandagw2,NA,NA_Cw,"a balsam fir",https://ojibwe.lib.umn.edu/main-entry/ininaandag-na
ningaasimoowinini,ningaasimoowininiw2,NA,NA_Vw,"a sailor",https://ojibwe.lib.umn.edu/main-entry/ningaasimoowinini-na
ode'imini-bakwezhigan,ode'imini-bakwezhigan,NA,NA_C,"strawberry bannock",https://ojibwe.lib.umn.edu/main-entry/ode-imini-bakwezhigan-na
zenibaanh-majigoodenh,zenibaanh-majigoodeny1,NI,NI_VVny,"a ribbon dress",https://ojibwe.lib.umn.edu/main-entry/zenibaanh-majigoodenh-ni
waawaashkeshiwibwaam,waawaashkeshiwibwaam,NI,NI_C,"a deer hindquarter",https://ojibwe.lib.umn.edu/main-entry/waawaashkeshiwibwaam-ni
waabigan,waabigan,NA,NA_C,"clay",https://ojibwe.lib.umn.edu/main-entry/waabigan-na
mazina'igan,mazina'igan,NA,NA_C,"",https://ojibwe.lib.umn.edu/main-entry/mazina-igan-na-cf4e1fdd-41de-4492-98ba-e9c130826518
zagaakwa'on,zagaakwa'on,NA,NA_C,"a brooch; a button",https://ojibwe.lib.umn.edu/main-entry/zagaakwa-on-na
bimoonjigan,bimoonjigan,NA,NA_C,"a dance bustle",https://ojibwe.lib.umn.edu/main-entry/bimoonjigan-na
okaadenigan,okaadenigan,NI,NI_C,"a braid; a braided rug",https://ojibwe.lib.umn.edu/main-entry/okaadenigan-ni
mina'igwanagek,mina'igwanagekw2,NA,NA_Cw,"white spruce bark",https://ojibwe.lib.umn.edu/main-entry/mina-igwanagek-na
wazhashkwedowens,wazhashkwedowens,NA,NA_C,"a mushroom",https://ojibwe.lib.umn.edu/main-entry/wazhashkwedoons-na
mino-bimaadiziwin,mino-bimaadiziwin,NI,NI_C,"the good life",https://ojibwe.lib.umn.edu/main-entry/mino-bimaadiziwin-ni
makoonsens,makoonsens,NA,NA_C,"a baby bear cub",https://ojibwe.lib.umn.edu/main-entry/makoonsens-na
zhimaaganishii-ogimaa,zhimaaganishii-ogimaaw2,NA,NA_VV,"a military officer",https://ojibwe.lib.umn.edu/main-entry/zhimaaganishii-ogimaa-na
wiisiniwin,wiisiniwin,NI,NI_C,"food",https://ojibwe.lib.umn.edu/main-entry/wiisiniwin-ni
ozhibii'iganaaboo,ozhibii'iganaaboow2,NI,NI_VV,"ink",https://ojibwe.lib.umn.edu/main-entry/ozhibii-iganaaboo-ni
miishaabiwinaan,miishaabiwinaan,NI,NI_C,"an eyelash hair",https://ojibwe.lib.umn.edu/main-entry/miishaabiwinaan-ni
noozheyaakig,noozheyaakigw2,NA,NA_Cw,"a female otter",https://ojibwe.lib.umn.edu/main-entry/noozheyaakig-na
mitigo-jiimaan,mitigo-jiimaan,NI,NI_C,"a wooden boat or canoe",https://ojibwe.lib.umn.edu/main-entry/mitigo-jiimaan-ni
gichi-aya'aawiwin,gichi-aya'aawiwin,NI,NI_C,"advanced maturity: adulthood, elderhood",https://ojibwe.lib.umn.edu/main-entry/gichi-aya-aawiwin-ni
goshkongesi,goshkongesiw2,NA,NA_Vw,"a partridge; a ruffled grouse",https://ojibwe.lib.umn.edu/main-entry/goshkongesi-na
baapaazhidaabiigiwebishkigewi-zhinoodaagan,baapaazhidaabiigiwebishkigewi-zhinoodaagan,NI,NI_C,"a jump rope",https://ojibwe.lib.umn.edu/main-entry/baapaazhidaabiigiwebishkigewi-zhinoodaagan-ni
giigoonyikewinini,giigoonyikewininiw2,NA,NA_Vw,"fisherman",https://ojibwe.lib.umn.edu/main-entry/giigoonyikewinini-na
moozoshtigwaan,moozoshtigwaan,NI,NI_C,"a moose head",https://ojibwe.lib.umn.edu/main-entry/moozoshtigwaan-ni
bagitejii'igewinini,bagitejii'igewininiw2,NA,NA_Vw,"a batter; a baseball player",https://ojibwe.lib.umn.edu/main-entry/bagitejii-igewinini-na
sayeny,sayeny1,NAD,NAD_VVny,"STEM OF: older brother; STEM OF: older male parallel cousin (mother's sister's son; father's brother's son)",https://ojibwe.lib.umn.edu/main-entry/sayeny-nad
aazhawewesijigan,aazhawewesijigan,NI,NI_C,"an audio recorder: a digital or tape recorder",https://ojibwe.lib.umn.edu/main-entry/aazhawewesijigan-ni
dawemaaw,dawemaaw2,NAD,NAD_VV,"your sibling of the opposite sex; your brother; your sister",https://ojibwe.lib.umn.edu/main-entry/gidawemaa-nad
gwiiwizens,gwiiwizens,NA,NA_C,"a boy",https://ojibwe.lib.umn.edu/main-entry/gwiiwizens-na
iijiininiw,iijiininiw2,NAD,NAD_Vw,"my fellow man",https://ojibwe.lib.umn.edu/main-entry/iijiinini-nad
ziinzibaakwad,ziinzibaakwadw2,NI,NI_Cw,"sugar, maple sugar",https://ojibwe.lib.umn.edu/main-entry/ziinzibaakwad-ni
bagwajipin,bagwajipiny2,NA,NA_Cy,"a wild potato",https://ojibwe.lib.umn.edu/main-entry/bagwajipin-na
ikwa'ibaan,ikwa'ibaan,NI,NI_C,"a pump (for water)",https://ojibwe.lib.umn.edu/main-entry/ikwa-ibaan-ni
ozaawaa-zhooniyaawaabik,ozaawaa-zhooniyaawaabikw2,NA,NA_Cw,"gold",https://ojibwe.lib.umn.edu/main-entry/ozaawaa-zhooniyaawaabik-na
zhooniyaa,zhooniyaaw2,NI,NI_VV,"silver",https://ojibwe.lib.umn.edu/main-entry/zhooniyaa-ni
waawaashkeshiwide',waawaashkeshiwide',NI,NI_C,"deer heart",https://ojibwe.lib.umn.edu/main-entry/waawaashkeshiwide-ni
gichi-oodena,gichi-oodenaw,NI,NI_aa,"a city",https://ojibwe.lib.umn.edu/main-entry/gichi-oodena-ni
omba'igan,omba'igan,NI,NI_C,"a tool used to raise something: a jack, a lever",https://ojibwe.lib.umn.edu/main-entry/omba-igan-ni
makade-aniibiish,makade-aniibiish,NI,NI_C,"black tea",https://ojibwe.lib.umn.edu/main-entry/makade-aniibiish-ni
giishka'isaan,giishka'isaan,NI,NI_C,"cut firewood",https://ojibwe.lib.umn.edu/main-entry/giishka-isaan-ni
gizhaagamizigewakik,gizhaagamizigewakikw2,NA,NA_Cw,"a tea kettle",https://ojibwe.lib.umn.edu/main-entry/gizhaagamizigewakik-na
biig,biigw,NA,NA_irrCw,"a spade suite card",https://ojibwe.lib.umn.edu/main-entry/biig-na
naabek,naabekw,NA,NA_irrCw,"a male bear, a boar (bear)",https://ojibwe.lib.umn.edu/main-entry/naabek-na
makwasaam,makwasaam,NA,NA_C,"a bearpaw snowshoe",https://ojibwe.lib.umn.edu/main-entry/makwasaam-na
gidigw,gidigw2,NAD,NAD_Cw,"my knee",https://ojibwe.lib.umn.edu/main-entry/ingidig-nad
amiko-gibaakwa'igan,amiko-gibaakwa'igan,NI,NI_C,"a beaver dam",https://ojibwe.lib.umn.edu/main-entry/amiko-gibaakwa-igan-ni
gaagiigidoo-makakoons,gaagiigidoo-makakoons,NI,NI_C,"a device that speaks: a radio, a phonograph, a record player, a cd player",https://ojibwe.lib.umn.edu/main-entry/gaagiigidoo-makakoons-ni
gwekiwebiniganens,gwekiwebiniganens,NA,NA_C,"a pancake [normal small size]",https://ojibwe.lib.umn.edu/main-entry/gweikwebiniganens-na
biipiinjigana'onag,biipiinjigana'on,NA,NA_C,"a dew-claw game",https://ojibwe.lib.umn.edu/main-entry/biipiinjigana-onag-na
miishigwaan,miishigwaan,NID,NID_C,"h/ (single) pubic hair",https://ojibwe.lib.umn.edu/main-entry/omiishigwaan-nid
ombisijigaans,ombisijigaans,NI,NI_C,"baking powder",https://ojibwe.lib.umn.edu/main-entry/ombisijigaans-ni
adoop,adoopy2,NI,NI_Cy,"an alder",https://ojibwe.lib.umn.edu/main-entry/adoop-ni
iinimosheny,iinimosheny1,NAD,NAD_VVny,"h/ cross-cousin (of the opposite sex to h/): h/ mother's brother's child, h/  father's sister's child ; h/ sweetheart",https://ojibwe.lib.umn.edu/main-entry/owiinimoshenyan-nad
anokiiwikwe,anokiiwikwew2,NA,NA_VV,"a  (female) worker",https://ojibwe.lib.umn.edu/main-entry/anokiiwikwe-na
miniingwaan,miniingwaan,NI,NI_C,"matter in or near in eyes",https://ojibwe.lib.umn.edu/main-entry/miniingwaan-ni
ikwa,ikw2,NA,NA_ShortCw,"a louse",https://ojibwe.lib.umn.edu/main-entry/ikwa-na
wiigwaasabak,wiigwaasabakw2,NI,NI_Cw,"a birch bark covering, a mat or roll of birchbark pieces sewn together",https://ojibwe.lib.umn.edu/main-entry/wiigwaasabak-ni
biiwiga'igan,biiwiga'igan,NI,NI_C,"a chip (left from chopping)",https://ojibwe.lib.umn.edu/main-entry/biiwiga-igan-ni
aazhawa'oojigewinini,aazhawa'oojigewininiw2,NA,NA_Vw,"a ferryman",https://ojibwe.lib.umn.edu/main-entry/aazhawa-oojigewinini-na
dawemaa,dawemaaw2,NAD,NAD_VV,"my sibling of the opposite sex; my brother; my sister",https://ojibwe.lib.umn.edu/main-entry/indawemaa-nad
oos,oos,NAD,NAD_C,"h/ father",https://ojibwe.lib.umn.edu/main-entry/oosan-nad
wiinisiibag,wiinisiibagw2,NI,NI_Cw,"wintergreen",https://ojibwe.lib.umn.edu/main-entry/wiinisiibag-ni
abwaanaak,abwaanaakw2,NI,NI_Cw,"a spit, a stick for roasting something over a fire",https://ojibwe.lib.umn.edu/main-entry/abwaanaak-ni
mikwamii-giishkiboojigan,mikwamii-giishkiboojigan,NI,NI_C,"an ice saw",https://ojibwe.lib.umn.edu/main-entry/mikwamii-giishkiboojigan-ni
abwewin,abwewin,NI,NI_C,"a frying pan",https://ojibwe.lib.umn.edu/main-entry/abwewin-ni
zhiiwitaagan,zhiiwitaagan,NI,NI_C,"salt",https://ojibwe.lib.umn.edu/main-entry/zhiiwitaagan-ni
manidoo-nagamon,manidoo-nagamon,NI,NI_C,"a spiritual song",https://ojibwe.lib.umn.edu/main-entry/manidoo-nagamon-ni
gaasiibii'igan,gaasiibii'igan,NA,NA_C,"an eraser",https://ojibwe.lib.umn.edu/main-entry/gaasiibii-igan-na
niishkw,niishkw2,NAD,NAD_Cw,"STEM FOR: gland (lymph node)",https://ojibwe.lib.umn.edu/main-entry/niishkw-nad
